FlightScheduleID,StaffID,WorkingHours,CheckIn,CheckOut
FS0237,S0012,4,29/1/2024 13:00,29/1/2024 17:00
FS0237,S0013,6,14/3/2025 23:42,15/3/2025 5:42
FS0237,S0014,3,17/10/2025 0:41,17/10/2025 3:41
FS0237,S0015,2,3/10/2023 5:56,3/10/2023 7:56
FS0237,S0016,9,8/4/2024 7:00,8/4/2024 16:00
FS0237,S0017,1,7/12/2025 18:15,7/12/2025 19:15
FS0237,S0018,8,17/3/2025 15:27,17/3/2025 23:27
FS0237,S0019,1,13/3/2024 15:53,13/3/2024 16:53
FS0237,S0020,9,8/3/2024 16:05,9/3/2024 1:05
FS0238,S0001,7,21/11/2024 6:06,21/11/2024 13:06
FS0238,S0002,2,24/12/2024 19:20,24/12/2024 21:20
FS0238,S0003,8,25/9/2023 9:21,25/9/2023 17:21
FS0238,S0004,1,24/12/2023 9:48,24/12/2023 10:48
FS0238,S0005,8,29/4/2024 18:10,30/4/2024 2:10
FS0238,S0006,6,18/6/2024 11:34,18/6/2024 17:34
FS0238,S0007,5,28/5/2025 2:20,28/5/2025 7:20
FS0238,S0008,2,8/9/2023 10:21,8/9/2023 12:21
FS0238,S0009,5,18/3/2024 9:26,18/3/2024 14:26
FS0238,S0010,4,21/9/2024 12:33,21/9/2024 16:33
FS0238,S0011,7,12/9/2024 18:06,13/9/2024 1:06
FS0238,S0012,4,20/9/2025 15:22,20/9/2025 19:22
FS0238,S0013,8,2/5/2024 11:23,2/5/2024 19:23
FS0238,S0014,4,21/4/2025 14:28,21/4/2025 18:28
FS0238,S0015,10,26/6/2025 6:07,26/6/2025 16:07
FS0238,S0016,3,20/3/2024 14:02,20/3/2024 17:02
FS0238,S0017,7,8/3/2024 3:52,8/3/2024 10:52
FS0238,S0018,4,22/3/2025 7:16,22/3/2025 11:16
FS0238,S0019,8,3/9/2025 23:10,4/9/2025 7:10
FS0238,S0020,9,19/4/2025 20:44,20/4/2025 5:44
FS0239,S0001,1,8/4/2025 9:55,8/4/2025 10:55
FS0239,S0002,10,9/12/2023 17:13,10/12/2023 3:13
FS0239,S0003,1,8/12/2025 5:49,8/12/2025 6:49
FS0239,S0004,7,3/4/2024 12:38,3/4/2024 19:38
FS0239,S0005,8,5/7/2025 7:45,5/7/2025 15:45
FS0239,S0006,4,2/12/2024 11:58,2/12/2024 15:58
FS0239,S0007,4,31/3/2024 17:26,31/3/2024 21:26
FS0239,S0008,5,10/10/2024 9:03,10/10/2024 14:03
FS0239,S0009,7,12/1/2025 13:34,12/1/2025 20:34
FS0239,S0010,3,19/12/2023 15:14,19/12/2023 18:14
FS0239,S0011,1,7/10/2023 13:11,7/10/2023 14:11
FS0239,S0012,4,2/11/2023 4:03,2/11/2023 8:03
FS0239,S0013,9,12/8/2024 12:02,12/8/2024 21:02
FS0239,S0014,5,13/8/2024 10:37,13/8/2024 15:37
FS0239,S0015,6,26/11/2025 11:21,26/11/2025 17:21
FS0239,S0016,6,28/2/2025 2:19,28/2/2025 8:19
FS0239,S0017,5,11/6/2024 23:29,12/6/2024 4:29
FS0239,S0018,1,30/11/2024 1:12,30/11/2024 2:12
FS0239,S0019,9,6/12/2024 12:21,6/12/2024 21:21
FS0239,S0020,10,1/9/2024 5:23,1/9/2024 15:23
FS0240,S0001,9,10/11/2025 4:53,10/11/2025 13:53
FS0240,S0002,3,25/2/2024 19:58,25/2/2024 22:58
FS0240,S0003,10,30/9/2024 8:07,30/9/2024 18:07
FS0240,S0004,2,26/8/2025 9:52,26/8/2025 11:52
FS0240,S0005,2,24/12/2024 19:39,24/12/2024 21:39
FS0240,S0006,3,16/10/2025 4:09,16/10/2025 7:09
FS0240,S0007,8,23/11/2024 12:55,23/11/2024 20:55
FS0240,S0008,8,14/10/2023 5:46,14/10/2023 13:46
FS0240,S0009,3,17/9/2023 3:55,17/9/2023 6:55
FS0240,S0010,6,2/12/2023 5:25,2/12/2023 11:25
FS0240,S0011,10,24/10/2023 10:20,24/10/2023 20:20
FS0240,S0012,2,3/10/2025 10:52,3/10/2025 12:52
FS0240,S0013,3,11/1/2025 3:39,11/1/2025 6:39
FS0240,S0014,6,7/12/2024 10:51,7/12/2024 16:51
FS0240,S0015,8,12/6/2025 21:14,13/6/2025 5:14
FS0240,S0016,8,6/4/2025 19:42,7/4/2025 3:42
FS0240,S0017,10,12/10/2023 6:59,12/10/2023 16:59
FS0240,S0018,8,22/9/2023 7:03,22/9/2023 15:03
FS0240,S0019,1,9/7/2024 3:06,9/7/2024 4:06
FS0240,S0020,8,21/6/2025 13:59,21/6/2025 21:59
FS0241,S0001,2,12/2/2024 13:54,12/2/2024 15:54
FS0241,S0002,10,15/10/2024 13:41,15/10/2024 23:41
FS0241,S0003,9,1/5/2024 20:39,2/5/2024 5:39
FS0241,S0004,1,17/8/2025 23:49,18/8/2025 0:49
FS0241,S0005,10,18/8/2025 8:16,18/8/2025 18:16
FS0241,S0006,6,4/11/2024 17:43,4/11/2024 23:43
FS0241,S0007,3,11/11/2025 14:15,11/11/2025 17:15
FS0241,S0008,2,4/12/2023 6:16,4/12/2023 8:16
FS0241,S0009,8,25/5/2025 12:10,25/5/2025 20:10
FS0241,S0010,6,21/5/2025 9:50,21/5/2025 15:50
FS0241,S0011,3,3/10/2023 12:23,3/10/2023 15:23
FS0241,S0012,4,11/4/2024 11:49,11/4/2024 15:49
FS0241,S0013,8,19/11/2025 20:17,20/11/2025 4:17
FS0241,S0014,9,7/12/2023 1:41,7/12/2023 10:41
FS0241,S0015,7,3/9/2024 10:50,3/9/2024 17:50
FS0241,S0016,9,12/9/2023 14:16,12/9/2023 23:16
FS0241,S0017,4,2/1/2024 1:35,2/1/2024 5:35
FS0241,S0018,4,20/7/2025 9:21,20/7/2025 13:21
FS0241,S0019,8,24/1/2024 12:43,24/1/2024 20:43
FS0241,S0020,3,4/10/2024 21:48,5/10/2024 0:48
FS0242,S0001,5,19/9/2025 2:14,19/9/2025 7:14
FS0242,S0002,5,22/7/2024 4:06,22/7/2024 9:06
FS0242,S0003,3,16/1/2025 9:49,16/1/2025 12:49
FS0242,S0004,10,13/6/2025 9:05,13/6/2025 19:05
FS0242,S0005,9,14/11/2023 2:19,14/11/2023 11:19
FS0242,S0006,7,1/4/2025 6:15,1/4/2025 13:15
FS0242,S0007,9,18/2/2024 21:50,19/2/2024 6:50
FS0242,S0008,4,22/7/2024 9:10,22/7/2024 13:10
FS0242,S0009,1,3/2/2024 10:41,3/2/2024 11:41
FS0242,S0010,5,24/8/2024 6:10,24/8/2024 11:10
FS0242,S0011,4,30/6/2024 21:43,1/7/2024 1:43
FS0242,S0012,8,20/11/2025 19:49,21/11/2025 3:49
FS0242,S0013,5,12/8/2024 18:11,12/8/2024 23:11
FS0242,S0014,6,14/3/2024 1:00,14/3/2024 7:00
FS0242,S0015,3,4/4/2025 19:44,4/4/2025 22:44
FS0242,S0016,8,2/5/2025 17:44,3/5/2025 1:44
FS0242,S0017,10,15/6/2025 2:48,15/6/2025 12:48
FS0242,S0018,5,22/3/2024 7:15,22/3/2024 12:15
FS0242,S0019,9,27/4/2025 21:26,28/4/2025 6:26
FS0242,S0020,6,19/9/2025 12:12,19/9/2025 18:12
FS0243,S0001,6,20/1/2025 1:07,20/1/2025 7:07
FS0243,S0002,5,6/9/2025 0:55,6/9/2025 5:55
FS0243,S0003,1,2/3/2025 6:51,2/3/2025 7:51
FS0243,S0004,7,18/10/2023 16:34,18/10/2023 23:34
FS0243,S0005,2,14/10/2024 23:26,15/10/2024 1:26
FS0243,S0006,6,2/11/2023 5:43,2/11/2023 11:43
FS0243,S0007,8,16/9/2024 9:50,16/9/2024 17:50
FS0243,S0008,1,2/12/2023 22:09,2/12/2023 23:09
FS0243,S0009,9,19/3/2024 9:08,19/3/2024 18:08
FS0243,S0010,9,3/8/2025 15:52,4/8/2025 0:52
FS0243,S0011,6,12/11/2025 2:43,12/11/2025 8:43
FS0243,S0012,10,14/12/2025 10:09,14/12/2025 20:09
FS0243,S0013,10,28/1/2024 21:12,29/1/2024 7:12
FS0243,S0014,8,21/11/2023 23:36,22/11/2023 7:36
FS0243,S0015,3,21/3/2025 16:41,21/3/2025 19:41
FS0243,S0016,1,25/9/2024 3:06,25/9/2024 4:06
FS0243,S0017,5,12/4/2024 17:00,12/4/2024 22:00
FS0243,S0018,8,26/3/2024 1:20,26/3/2024 9:20
FS0243,S0019,3,28/3/2025 22:16,29/3/2025 1:16
FS0243,S0020,5,19/9/2025 18:54,19/9/2025 23:54
FS0244,S0001,4,7/4/2025 17:29,7/4/2025 21:29
FS0244,S0002,7,6/12/2023 1:40,6/12/2023 8:40
FS0244,S0003,1,9/2/2024 21:57,9/2/2024 22:57
FS0244,S0004,4,28/10/2024 16:05,28/10/2024 20:05
FS0244,S0005,8,17/2/2025 15:08,17/2/2025 23:08
FS0244,S0006,9,13/12/2025 20:15,14/12/2025 5:15
FS0244,S0007,10,9/12/2023 23:20,10/12/2023 9:20
FS0244,S0008,9,4/4/2025 3:32,4/4/2025 12:32
FS0244,S0009,7,16/7/2025 18:11,17/7/2025 1:11
FS0244,S0010,5,2/6/2024 17:22,2/6/2024 22:22
FS0244,S0011,8,11/12/2024 8:01,11/12/2024 16:01
FS0244,S0012,8,22/1/2024 14:54,22/1/2024 22:54
FS0244,S0013,2,6/12/2024 13:06,6/12/2024 15:06
FS0244,S0014,2,13/3/2025 3:06,13/3/2025 5:06
FS0244,S0015,3,19/8/2025 14:24,19/8/2025 17:24
FS0244,S0016,4,5/4/2025 14:34,5/4/2025 18:34
FS0244,S0017,5,8/6/2024 21:29,9/6/2024 2:29
FS0244,S0018,7,6/6/2025 17:40,7/6/2025 0:40
FS0244,S0019,5,13/10/2024 23:59,14/10/2024 4:59
FS0244,S0020,3,27/1/2024 4:48,27/1/2024 7:48
