FlightScheduleID,StaffID,WorkingHours,CheckIn,CheckOut
FS0152,S0012,8,2/7/2023 5:44,2/7/2023 13:44
FS0152,S0013,10,6/21/2023 0:06,6/21/2023 10:06
FS0152,S0014,2,10/15/2022 22:47,10/16/2022 0:47
FS0152,S0015,8,2/2/2022 13:25,2/2/2022 21:25
FS0152,S0016,6,1/6/2023 9:16,1/6/2023 15:16
FS0152,S0017,1,4/12/2023 19:05,4/12/2023 20:05
FS0152,S0018,7,2/21/2023 1:15,2/21/2023 8:15
FS0152,S0019,7,5/21/2023 4:43,5/21/2023 11:43
FS0152,S0020,4,4/19/2022 18:09,4/19/2022 22:09
FS0153,S0001,6,3/24/2022 20:48,3/25/2022 2:48
FS0153,S0002,6,7/2/2023 17:23,7/2/2023 23:23
FS0153,S0003,3,7/13/2023 5:27,7/13/2023 8:27
FS0153,S0004,3,4/7/2023 15:55,4/7/2023 18:55
FS0153,S0005,8,5/1/2023 5:55,5/1/2023 13:55
FS0153,S0006,1,10/24/2022 23:50,10/25/2022 0:50
FS0153,S0007,4,1/12/2024 22:33,1/13/2024 2:33
FS0153,S0008,1,7/29/2022 0:42,7/29/2022 1:42
FS0153,S0009,8,11/11/2023 17:44,11/12/2023 1:44
FS0153,S0010,3,8/17/2024 23:04,8/18/2024 2:04
FS0153,S0011,5,11/13/2023 21:44,11/14/2023 2:44
FS0153,S0012,3,6/2/2022 3:15,6/2/2022 6:15
FS0153,S0013,3,1/16/2022 2:39,1/16/2022 5:39
FS0153,S0014,6,6/23/2024 3:44,6/23/2024 9:44
FS0153,S0015,6,2/15/2022 14:46,2/15/2022 20:46
FS0153,S0016,7,6/11/2022 23:10,6/12/2022 6:10
FS0153,S0017,6,1/16/2023 4:16,1/16/2023 10:16
FS0153,S0018,1,10/22/2023 11:25,10/22/2023 12:25
FS0153,S0019,9,7/13/2023 9:12,7/13/2023 18:12
FS0153,S0020,5,11/4/2023 8:27,11/4/2023 13:27
FS0154,S0001,9,2/27/2024 16:30,2/28/2024 1:30
FS0154,S0002,6,5/3/2024 9:35,5/3/2024 15:35
FS0154,S0003,8,8/23/2024 23:24,8/24/2024 7:24
FS0154,S0004,6,11/23/2023 0:28,11/23/2023 6:28
FS0154,S0005,1,2/16/2024 10:34,2/16/2024 11:34
FS0154,S0006,7,8/29/2023 13:12,8/29/2023 20:12
FS0154,S0007,8,8/8/2023 18:08,8/9/2023 2:08
FS0154,S0008,9,11/21/2022 6:46,11/21/2022 15:46
FS0154,S0009,7,10/1/2022 12:04,10/1/2022 19:04
FS0154,S0010,9,5/23/2022 20:32,5/24/2022 5:32
FS0154,S0011,4,8/4/2022 17:00,8/4/2022 21:00
FS0154,S0012,6,3/29/2022 15:05,3/29/2022 21:05
FS0154,S0013,8,3/22/2023 23:12,3/23/2023 7:12
FS0154,S0014,4,5/19/2023 22:22,5/20/2023 2:22
FS0154,S0015,1,7/30/2022 19:47,7/30/2022 20:47
FS0154,S0016,3,10/6/2023 4:21,10/6/2023 7:21
FS0154,S0017,4,5/27/2022 0:21,5/27/2022 4:21
FS0154,S0018,8,8/7/2022 2:34,8/7/2022 10:34
FS0154,S0019,6,2/27/2022 21:10,2/28/2022 3:10
FS0154,S0020,10,10/16/2022 20:01,10/17/2022 6:01
FS0155,S0001,3,4/30/2024 4:01,4/30/2024 7:01
FS0155,S0002,3,2/3/2024 10:11,2/3/2024 13:11
FS0155,S0003,9,8/10/2022 3:10,8/10/2022 12:10
FS0155,S0004,7,3/21/2023 19:29,3/22/2023 2:29
FS0155,S0005,10,2/18/2023 18:56,2/19/2023 4:56
FS0155,S0006,10,9/1/2023 19:13,9/2/2023 5:13
FS0155,S0007,4,11/20/2023 9:01,11/20/2023 13:01
FS0155,S0008,5,5/10/2022 11:42,5/10/2022 16:42
FS0155,S0009,7,9/23/2022 20:37,9/24/2022 3:37
FS0155,S0010,5,6/10/2023 22:59,6/11/2023 3:59
FS0155,S0011,6,11/3/2023 2:18,11/3/2023 8:18
FS0155,S0012,8,5/8/2022 17:44,5/9/2022 1:44
FS0155,S0013,7,5/9/2024 10:22,5/9/2024 17:22
FS0155,S0014,8,12/20/2023 16:58,12/21/2023 0:58
FS0155,S0015,5,7/20/2022 7:50,7/20/2022 12:50
FS0155,S0016,2,8/30/2022 7:31,8/30/2022 9:31
FS0155,S0017,1,1/22/2022 14:11,1/22/2022 15:11
FS0155,S0018,4,4/29/2023 13:50,4/29/2023 17:50
FS0155,S0019,2,4/21/2024 13:06,4/21/2024 15:06
FS0155,S0020,2,12/22/2023 13:10,12/22/2023 15:10
FS0156,S0001,7,6/26/2023 8:03,6/26/2023 15:03
FS0156,S0002,5,4/5/2022 3:25,4/5/2022 8:25
FS0156,S0003,2,5/26/2024 2:32,5/26/2024 4:32
FS0156,S0004,4,2/9/2022 8:14,2/9/2022 12:14
FS0156,S0005,3,5/22/2023 18:30,5/22/2023 21:30
FS0156,S0006,10,6/5/2022 1:45,6/5/2022 11:45
FS0156,S0007,6,6/2/2023 4:20,6/2/2023 10:20
FS0156,S0008,7,7/24/2024 21:24,7/25/2024 4:24
FS0156,S0009,9,7/18/2024 9:11,7/18/2024 18:11
FS0156,S0010,9,11/10/2022 16:54,11/11/2022 1:54
FS0156,S0011,2,2/25/2022 10:52,2/25/2022 12:52
FS0156,S0012,3,1/18/2024 20:03,1/18/2024 23:03
FS0156,S0013,9,10/1/2023 4:00,10/1/2023 13:00
FS0156,S0014,7,3/18/2024 8:08,3/18/2024 15:08
FS0156,S0015,7,12/31/2022 4:46,12/31/2022 11:46
FS0156,S0016,6,6/10/2023 13:02,6/10/2023 19:02
FS0156,S0017,10,7/10/2024 17:15,7/11/2024 3:15
FS0156,S0018,7,7/8/2022 21:19,7/9/2022 4:19
FS0156,S0019,1,1/27/2022 9:30,1/27/2022 10:30
FS0156,S0020,8,5/20/2024 9:39,5/20/2024 17:39
FS0157,S0001,5,11/13/2023 2:06,11/13/2023 7:06
FS0157,S0002,6,7/11/2024 10:01,7/11/2024 16:01
FS0157,S0003,5,1/13/2023 2:33,1/13/2023 7:33
FS0157,S0004,6,2/1/2023 10:06,2/1/2023 16:06
FS0157,S0005,6,5/18/2024 6:46,5/18/2024 12:46
FS0157,S0006,6,4/20/2024 4:52,4/20/2024 10:52
FS0157,S0007,5,5/15/2022 8:17,5/15/2022 13:17
FS0157,S0008,3,2/17/2022 22:36,2/18/2022 1:36
FS0157,S0009,7,2/10/2024 22:09,2/11/2024 5:09
FS0157,S0010,10,4/2/2024 17:39,4/3/2024 3:39
FS0157,S0011,4,10/12/2022 7:39,10/12/2022 11:39
FS0157,S0012,2,1/16/2023 13:08,1/16/2023 15:08
FS0157,S0013,7,2/7/2024 20:21,2/8/2024 3:21
FS0157,S0014,9,1/1/2024 23:15,1/2/2024 8:15
FS0157,S0015,5,6/25/2022 23:26,6/26/2022 4:26
FS0157,S0016,5,10/20/2022 18:45,10/20/2022 23:45
FS0157,S0017,2,8/2/2024 11:44,8/2/2024 13:44
FS0157,S0018,6,10/17/2022 15:14,10/17/2022 21:14
FS0157,S0019,6,1/12/2023 22:36,1/13/2023 4:36
FS0157,S0020,6,8/21/2022 0:03,8/21/2022 6:03
FS0158,S0001,5,11/19/2023 20:19,11/20/2023 1:19
FS0158,S0002,8,2/17/2022 1:44,2/17/2022 9:44
FS0158,S0003,8,10/1/2023 7:04,10/1/2023 15:04
FS0158,S0004,1,3/13/2022 7:48,3/13/2022 8:48
FS0158,S0005,1,1/5/2022 22:45,1/5/2022 23:45
FS0158,S0006,9,8/6/2024 6:48,8/6/2024 15:48
FS0158,S0007,2,1/21/2023 12:16,1/21/2023 14:16
FS0158,S0008,5,1/10/2022 13:08,1/10/2022 18:08
FS0158,S0009,2,2/17/2023 19:02,2/17/2023 21:02
FS0158,S0010,2,9/16/2022 4:04,9/16/2022 6:04
FS0158,S0011,9,5/22/2024 22:20,5/23/2024 7:20
FS0158,S0012,4,3/3/2022 1:31,3/3/2022 5:31
FS0158,S0013,5,9/22/2022 23:15,9/23/2022 4:15
FS0158,S0014,8,8/14/2023 13:08,8/14/2023 21:08
FS0158,S0015,8,4/28/2023 9:19,4/28/2023 17:19
FS0158,S0016,5,10/9/2023 2:58,10/9/2023 7:58
FS0158,S0017,9,11/20/2022 7:28,11/20/2022 16:28
FS0158,S0018,2,10/31/2022 3:58,10/31/2022 5:58
FS0158,S0019,5,10/15/2023 3:07,10/15/2023 8:07
FS0158,S0020,4,6/23/2023 4:24,6/23/2023 8:24
FS0159,S0001,9,3/23/2023 4:24,3/23/2023 13:24
FS0159,S0002,3,9/4/2024 20:48,9/4/2024 23:48
FS0159,S0003,3,3/2/2023 20:08,3/2/2023 23:08
FS0159,S0004,7,3/12/2022 6:52,3/12/2022 13:52
FS0159,S0005,3,1/4/2024 13:27,1/4/2024 16:27
FS0159,S0006,7,11/29/2022 22:14,11/30/2022 5:14
FS0159,S0007,8,10/12/2023 1:12,10/12/2023 9:12
FS0159,S0008,8,1/26/2022 8:49,1/26/2022 16:49
FS0159,S0009,2,10/29/2023 22:50,10/30/2023 0:50
FS0159,S0010,4,1/7/2023 21:41,1/8/2023 1:41
FS0159,S0011,3,7/23/2023 5:33,7/23/2023 8:33
FS0159,S0012,5,7/18/2024 15:35,7/18/2024 20:35
FS0159,S0013,6,4/8/2023 6:31,4/8/2023 12:31
FS0159,S0014,4,5/16/2023 12:17,5/16/2023 16:17
FS0159,S0015,7,6/25/2023 13:34,6/25/2023 20:34
FS0159,S0016,5,10/12/2022 22:26,10/13/2022 3:26
FS0159,S0017,8,12/19/2022 1:34,12/19/2022 9:34
FS0159,S0018,9,2/4/2022 12:27,2/4/2022 21:27
FS0159,S0019,6,9/7/2023 20:20,9/8/2023 2:20
FS0159,S0020,9,8/25/2023 10:55,8/25/2023 19:55
FS0160,S0001,5,7/16/2022 23:42,7/17/2022 4:42
FS0160,S0002,3,6/21/2022 2:56,6/21/2022 5:56
FS0160,S0003,4,7/26/2023 15:24,7/26/2023 19:24
FS0160,S0004,2,1/5/2023 1:09,1/5/2023 3:09
FS0160,S0005,2,7/28/2024 0:53,7/28/2024 2:53
FS0160,S0006,10,10/9/2023 22:09,10/10/2023 8:09
FS0160,S0007,8,7/26/2023 23:14,7/27/2023 7:14
FS0160,S0008,9,9/24/2023 0:29,9/24/2023 9:29
FS0160,S0009,8,7/9/2022 20:56,7/10/2022 4:56
FS0160,S0010,9,2/16/2024 12:54,2/16/2024 21:54
FS0160,S0011,8,6/26/2023 4:50,6/26/2023 12:50
FS0160,S0012,7,12/21/2023 4:13,12/21/2023 11:13
FS0160,S0013,7,4/13/2024 20:02,4/14/2024 3:02
FS0160,S0014,5,9/5/2024 20:18,9/6/2024 1:18
FS0160,S0015,4,5/16/2023 12:31,5/16/2023 16:31
FS0160,S0016,3,8/22/2024 9:27,8/22/2024 12:27
FS0160,S0017,2,6/22/2022 0:38,6/22/2022 2:38
FS0160,S0018,1,8/4/2022 17:53,8/4/2022 18:53
FS0160,S0019,4,11/22/2022 0:39,11/22/2022 4:39
FS0160,S0020,8,8/3/2024 9:29,8/3/2024 17:29
FS0161,S0001,8,7/4/2022 14:13,7/4/2022 22:13
FS0161,S0002,9,1/17/2024 9:37,1/17/2024 18:37
FS0161,S0003,3,1/30/2024 2:38,1/30/2024 5:38
FS0161,S0004,3,1/1/2023 22:19,1/2/2023 1:19
FS0161,S0005,1,12/14/2023 15:48,12/14/2023 16:48
FS0161,S0006,9,5/8/2023 4:42,5/8/2023 13:42
FS0161,S0007,5,2/10/2024 7:53,2/10/2024 12:53
FS0161,S0008,7,10/22/2022 5:02,10/22/2022 12:02
FS0161,S0009,5,11/18/2022 22:29,11/19/2022 3:29
FS0161,S0010,10,7/26/2024 16:40,7/27/2024 2:40
FS0161,S0011,8,2/13/2024 17:20,2/14/2024 1:20
FS0161,S0012,4,7/16/2022 7:49,7/16/2022 11:49
FS0161,S0013,6,5/31/2023 16:59,5/31/2023 22:59
FS0161,S0014,7,6/24/2023 13:50,6/24/2023 20:50
FS0161,S0015,4,2/20/2022 22:49,2/21/2022 2:49
FS0161,S0016,10,1/11/2024 16:48,1/12/2024 2:48
FS0161,S0017,2,4/11/2024 21:27,4/11/2024 23:27
FS0161,S0018,6,1/16/2022 6:22,1/16/2022 12:22
FS0161,S0019,5,4/25/2022 22:37,4/26/2022 3:37
FS0161,S0020,10,8/14/2024 13:33,8/14/2024 23:33
FS0162,S0001,4,3/16/2024 8:42,3/16/2024 12:42
FS0162,S0002,9,8/10/2022 15:39,8/11/2022 0:39
FS0162,S0003,1,3/2/2023 23:06,3/3/2023 0:06
FS0162,S0004,3,1/16/2022 9:46,1/16/2022 12:46
FS0162,S0005,3,5/6/2023 8:00,5/6/2023 11:00
FS0162,S0006,2,11/8/2022 14:36,11/8/2022 16:36
FS0162,S0007,5,3/1/2023 8:32,3/1/2023 13:32
FS0162,S0008,5,6/26/2024 1:32,6/26/2024 6:32
FS0162,S0009,1,12/19/2023 17:13,12/19/2023 18:13
FS0162,S0010,10,7/10/2024 14:20,7/11/2024 0:20
FS0162,S0011,1,11/3/2023 1:10,11/3/2023 2:10
FS0162,S0012,3,9/1/2024 15:03,9/1/2024 18:03
FS0162,S0013,10,1/18/2024 1:28,1/18/2024 11:28
FS0162,S0014,10,5/19/2023 19:41,5/20/2023 5:41
FS0162,S0015,10,11/17/2022 6:57,11/17/2022 16:57
FS0162,S0016,7,3/3/2022 9:50,3/3/2022 16:50
FS0162,S0017,5,12/17/2023 11:43,12/17/2023 16:43
FS0162,S0018,10,12/30/2022 17:34,12/31/2022 3:34
FS0162,S0019,8,7/2/2022 2:28,7/2/2022 10:28
FS0162,S0020,1,1/1/2024 7:32,1/1/2024 8:32
FS0163,S0001,10,2/3/2022 3:31,2/3/2022 13:31
FS0163,S0002,10,1/10/2022 1:44,1/10/2022 11:44
FS0163,S0003,6,9/30/2022 1:40,9/30/2022 7:40
FS0163,S0004,10,6/13/2022 18:20,6/14/2022 4:20
FS0163,S0005,7,3/11/2023 20:46,3/12/2023 3:46
FS0163,S0006,7,4/24/2023 19:16,4/25/2023 2:16
FS0163,S0007,8,3/19/2024 4:38,3/19/2024 12:38
FS0163,S0008,6,1/12/2023 7:03,1/12/2023 13:03
FS0163,S0009,2,1/23/2023 6:23,1/23/2023 8:23
FS0163,S0010,7,8/21/2022 11:09,8/21/2022 18:09
FS0163,S0011,7,2/15/2024 13:51,2/15/2024 20:51
FS0163,S0012,6,1/20/2024 11:36,1/20/2024 17:36
FS0163,S0013,10,2/16/2023 23:07,2/17/2023 9:07
FS0163,S0014,2,11/23/2022 13:37,11/23/2022 15:37
FS0163,S0015,10,5/21/2022 21:42,5/22/2022 7:42
FS0163,S0016,2,3/2/2022 20:45,3/2/2022 22:45
FS0163,S0017,6,12/23/2023 12:09,12/23/2023 18:09
FS0163,S0018,5,4/12/2022 21:26,4/13/2022 2:26
FS0163,S0019,8,11/25/2023 13:32,11/25/2023 21:32
FS0163,S0020,7,7/4/2023 19:58,7/5/2023 2:58
FS0164,S0001,9,5/14/2024 9:34,5/14/2024 18:34
FS0164,S0002,3,9/20/2023 2:16,9/20/2023 5:16
FS0164,S0003,10,11/30/2022 20:22,12/1/2022 6:22
FS0164,S0004,5,6/12/2022 12:02,6/12/2022 17:02
FS0164,S0005,1,10/28/2022 19:37,10/28/2022 20:37
FS0164,S0006,3,3/27/2023 13:04,3/27/2023 16:04
FS0164,S0007,9,10/10/2022 3:14,10/10/2022 12:14
FS0164,S0008,8,2/7/2022 17:08,2/8/2022 1:08
FS0164,S0009,2,6/13/2022 9:41,6/13/2022 11:41
FS0164,S0010,6,1/16/2022 14:35,1/16/2022 20:35
FS0164,S0011,1,1/28/2022 19:11,1/28/2022 20:11
FS0164,S0012,1,10/17/2022 13:43,10/17/2022 14:43
FS0164,S0013,9,5/25/2024 23:25,5/26/2024 8:25
FS0164,S0014,6,3/5/2023 9:09,3/5/2023 15:09
FS0164,S0015,8,8/27/2023 9:00,8/27/2023 17:00
FS0164,S0016,1,9/9/2023 4:05,9/9/2023 5:05
FS0164,S0017,5,8/2/2024 13:57,8/2/2024 18:57
FS0164,S0018,9,11/10/2022 0:46,11/10/2022 9:46
FS0164,S0019,5,6/5/2024 16:45,6/5/2024 21:45
FS0164,S0020,4,10/18/2022 5:02,10/18/2022 9:02
FS0165,S0001,9,7/23/2023 2:22,7/23/2023 11:22
FS0165,S0002,10,11/5/2022 4:18,11/5/2022 14:18
FS0165,S0003,3,9/22/2023 22:54,9/23/2023 1:54
FS0165,S0004,8,5/14/2023 12:42,5/14/2023 20:42
FS0165,S0005,10,6/6/2024 2:12,6/6/2024 12:12
FS0165,S0006,7,6/27/2022 15:54,6/27/2022 22:54
FS0165,S0007,6,3/25/2022 22:55,3/26/2022 4:55
FS0165,S0008,7,8/20/2022 8:38,8/20/2022 15:38
FS0165,S0009,3,4/28/2024 0:03,4/28/2024 3:03
FS0165,S0010,5,3/20/2022 11:51,3/20/2022 16:51
FS0165,S0011,7,8/15/2022 0:37,8/15/2022 7:37
FS0165,S0012,10,7/21/2022 20:47,7/22/2022 6:47
FS0165,S0013,4,12/18/2022 6:08,12/18/2022 10:08
FS0165,S0014,6,4/18/2023 20:44,4/19/2023 2:44
FS0165,S0015,9,7/19/2024 4:28,7/19/2024 13:28
FS0165,S0016,1,8/19/2024 13:18,8/19/2024 14:18
FS0165,S0017,6,1/9/2022 10:31,1/9/2022 16:31
FS0165,S0018,5,4/21/2023 11:51,4/21/2023 16:51
FS0165,S0019,7,1/15/2024 21:34,1/16/2024 4:34
FS0165,S0020,1,5/23/2022 9:09,5/23/2022 10:09
FS0166,S0001,10,4/22/2024 8:34,4/22/2024 18:34
FS0166,S0002,5,6/11/2022 7:21,6/11/2022 12:21
FS0166,S0003,9,11/6/2022 11:19,11/6/2022 20:19
FS0166,S0004,1,5/6/2024 0:34,5/6/2024 1:34
FS0166,S0005,1,4/21/2024 21:40,4/21/2024 22:40
FS0166,S0006,8,4/1/2023 20:09,4/2/2023 4:09
FS0166,S0007,5,5/13/2024 13:45,5/13/2024 18:45
FS0166,S0008,10,5/5/2024 5:46,5/5/2024 15:46
FS0166,S0009,5,5/18/2024 1:33,5/18/2024 6:33
FS0166,S0010,8,2/12/2022 8:50,2/12/2022 16:50
FS0166,S0011,3,8/11/2024 3:19,8/11/2024 6:19
FS0166,S0012,4,4/3/2023 16:08,4/3/2023 20:08
FS0166,S0013,4,7/4/2022 19:20,7/4/2022 23:20
FS0166,S0014,3,6/10/2023 4:39,6/10/2023 7:39
FS0166,S0015,3,8/30/2022 16:52,8/30/2022 19:52
FS0166,S0016,3,8/7/2024 9:39,8/7/2024 12:39
FS0166,S0017,3,5/22/2022 11:48,5/22/2022 14:48
FS0166,S0018,10,4/5/2023 18:57,4/6/2023 4:57
FS0166,S0019,4,5/19/2023 21:30,5/20/2023 1:30
FS0166,S0020,6,2/2/2023 3:12,2/2/2023 9:12
FS0167,S0001,9,9/1/2023 14:50,9/1/2023 23:50
FS0167,S0002,7,1/20/2022 4:55,1/20/2022 11:55
FS0167,S0003,10,2/16/2024 9:51,2/16/2024 19:51
FS0167,S0004,4,2/28/2023 23:57,3/1/2023 3:57
FS0167,S0005,4,4/16/2022 6:45,4/16/2022 10:45
FS0167,S0006,4,1/21/2022 16:09,1/21/2022 20:09
FS0167,S0007,2,9/8/2023 10:48,9/8/2023 12:48
FS0167,S0008,6,4/4/2022 0:28,4/4/2022 6:28
FS0167,S0009,5,2/7/2023 22:10,2/8/2023 3:10
FS0167,S0010,1,2/8/2022 20:00,2/8/2022 21:00
FS0167,S0011,3,9/1/2024 13:50,9/1/2024 16:50
FS0167,S0012,3,8/2/2023 9:14,8/2/2023 12:14
FS0167,S0013,7,3/2/2024 8:10,3/2/2024 15:10
FS0167,S0014,9,3/31/2023 0:32,3/31/2023 9:32
FS0167,S0015,5,3/3/2022 21:15,3/4/2022 2:15
FS0167,S0016,1,3/20/2024 10:15,3/20/2024 11:15
FS0167,S0017,10,3/1/2024 3:13,3/1/2024 13:13
FS0167,S0018,6,12/6/2023 16:56,12/6/2023 22:56
FS0167,S0019,5,7/9/2022 6:48,7/9/2022 11:48
FS0167,S0020,10,3/28/2022 12:17,3/28/2022 22:17
FS0168,S0001,1,4/12/2022 14:32,4/12/2022 15:32
FS0168,S0002,5,6/15/2023 7:00,6/15/2023 12:00
FS0168,S0003,2,6/18/2024 20:31,6/18/2024 22:31
FS0168,S0004,4,1/20/2023 6:36,1/20/2023 10:36
FS0168,S0005,1,6/23/2024 16:27,6/23/2024 17:27
FS0168,S0006,6,8/21/2023 6:27,8/21/2023 12:27
FS0168,S0007,7,5/19/2023 4:37,5/19/2023 11:37
FS0168,S0008,8,3/26/2023 9:07,3/26/2023 17:07
FS0168,S0009,10,3/10/2022 8:01,3/10/2022 18:01
FS0168,S0010,6,5/9/2022 23:40,5/10/2022 5:40
FS0168,S0011,9,10/22/2023 3:05,10/22/2023 12:05
FS0168,S0012,2,5/20/2023 4:39,5/20/2023 6:39
FS0168,S0013,8,2/5/2022 1:21,2/5/2022 9:21
FS0168,S0014,3,10/1/2023 8:50,10/1/2023 11:50
FS0168,S0015,7,9/3/2022 19:22,9/4/2022 2:22
FS0168,S0016,9,8/23/2024 16:10,8/24/2024 1:10
FS0168,S0017,2,1/22/2022 20:54,1/22/2022 22:54
FS0168,S0018,2,7/13/2024 7:18,7/13/2024 9:18
FS0168,S0019,1,6/28/2023 4:04,6/28/2023 5:04
FS0168,S0020,6,10/28/2022 12:21,10/28/2022 18:21
FS0169,S0001,4,6/15/2023 22:15,6/16/2023 2:15
FS0169,S0002,6,6/2/2023 3:14,6/2/2023 9:14
FS0169,S0003,4,10/17/2022 13:50,10/17/2022 17:50
FS0169,S0004,3,5/4/2024 23:52,5/5/2024 2:52
FS0169,S0005,2,12/29/2022 13:55,12/29/2022 15:55
FS0169,S0006,3,2/10/2023 1:44,2/10/2023 4:44
FS0169,S0007,5,10/22/2022 9:25,10/22/2022 14:25
FS0169,S0008,7,7/24/2023 1:04,7/24/2023 8:04
FS0169,S0009,7,1/8/2023 3:09,1/8/2023 10:09
FS0169,S0010,7,4/4/2024 10:33,4/4/2024 17:33
FS0169,S0011,1,6/23/2024 9:43,6/23/2024 10:43
FS0169,S0012,7,8/3/2022 3:02,8/3/2022 10:02
FS0169,S0013,6,7/17/2022 21:16,7/18/2022 3:16
FS0169,S0014,6,12/16/2022 1:40,12/16/2022 7:40
FS0169,S0015,3,5/20/2023 13:03,5/20/2023 16:03
FS0169,S0016,2,2/18/2023 9:56,2/18/2023 11:56
FS0169,S0017,6,1/22/2024 16:00,1/22/2024 22:00
FS0169,S0018,4,8/12/2022 18:08,8/12/2022 22:08
FS0169,S0019,2,4/10/2024 20:43,4/10/2024 22:43
FS0169,S0020,7,6/6/2024 17:45,6/7/2024 0:45
FS0170,S0001,7,10/19/2022 19:32,10/20/2022 2:32
FS0170,S0002,10,4/27/2022 0:17,4/27/2022 10:17
FS0170,S0003,8,3/28/2024 10:14,3/28/2024 18:14
FS0170,S0004,5,5/9/2022 11:26,5/9/2022 16:26
FS0170,S0005,10,4/30/2022 1:44,4/30/2022 11:44
FS0170,S0006,8,7/13/2023 16:39,7/14/2023 0:39
FS0170,S0007,7,2/26/2022 20:45,2/27/2022 3:45
FS0170,S0008,6,8/14/2023 10:46,8/14/2023 16:46
FS0170,S0009,8,4/20/2023 0:14,4/20/2023 8:14
FS0170,S0010,10,5/15/2024 16:51,5/16/2024 2:51
FS0170,S0011,5,3/15/2024 14:05,3/15/2024 19:05
FS0170,S0012,4,11/30/2023 13:38,11/30/2023 17:38
FS0170,S0013,3,2/11/2024 17:27,2/11/2024 20:27
FS0170,S0014,8,12/1/2023 19:25,12/2/2023 3:25
FS0170,S0015,7,2/28/2023 12:46,2/28/2023 19:46
FS0170,S0016,7,5/20/2023 22:59,5/21/2023 5:59
FS0170,S0017,9,1/26/2023 8:23,1/26/2023 17:23
FS0170,S0018,2,2/16/2023 0:27,2/16/2023 2:27
FS0170,S0019,10,7/2/2022 15:46,7/3/2022 1:46
FS0170,S0020,10,6/15/2023 18:59,6/16/2023 4:59
FS0171,S0001,8,8/29/2022 14:07,8/29/2022 22:07
FS0171,S0002,3,2/8/2023 17:12,2/8/2023 20:12
FS0171,S0003,5,8/31/2022 20:19,9/1/2022 1:19
FS0171,S0004,4,5/13/2023 16:23,5/13/2023 20:23
FS0171,S0005,5,7/7/2023 22:21,7/8/2023 3:21
FS0171,S0006,1,1/28/2023 13:23,1/28/2023 14:23
FS0171,S0007,3,4/16/2022 8:42,4/16/2022 11:42
FS0171,S0008,1,9/28/2022 11:59,9/28/2022 12:59
FS0171,S0009,5,2/2/2022 22:47,2/3/2022 3:47
FS0171,S0010,2,3/17/2024 20:48,3/17/2024 22:48
FS0171,S0011,8,3/25/2023 1:37,3/25/2023 9:37
FS0171,S0012,9,4/6/2024 21:50,4/7/2024 6:50
FS0171,S0013,3,3/14/2022 15:08,3/14/2022 18:08
FS0171,S0014,6,3/3/2023 4:03,3/3/2023 10:03
FS0171,S0015,2,3/13/2023 10:20,3/13/2023 12:20
FS0171,S0016,5,5/7/2024 1:18,5/7/2024 6:18
FS0171,S0017,8,10/18/2022 14:03,10/18/2022 22:03
FS0171,S0018,3,6/5/2022 22:41,6/6/2022 1:41
FS0171,S0019,1,8/15/2022 0:54,8/15/2022 1:54
FS0171,S0020,6,8/15/2023 3:07,8/15/2023 9:07
FS0172,S0001,1,8/24/2023 3:36,8/24/2023 4:36
FS0172,S0002,4,8/1/2022 14:51,8/1/2022 18:51
